Sensor,Date_Time,Date,Time,Count
Melbourne Central,2019-01-17T07:00:00Z,2019-01-17,18,1439
Melbourne Central,2019-01-17T08:00:00Z,2019-01-17,19,1169
Melbourne Central,2019-01-17T09:00:00Z,2019-01-17,20,1207
Melbourne Central,2019-01-17T10:00:00Z,2019-01-17,21,1117
Melbourne Central,2019-01-17T11:00:00Z,2019-01-17,22,749
Melbourne Central,2019-01-17T12:00:00Z,2019-01-17,23,370
Melbourne Central,2019-01-17T13:00:00Z,2019-01-18,0,219
Melbourne Central,2019-01-17T14:00:00Z,2019-01-18,1,163
Melbourne Central,2019-01-17T15:00:00Z,2019-01-18,2,62
Melbourne Central,2019-01-17T16:00:00Z,2019-01-18,3,30
Melbourne Central,2019-01-17T17:00:00Z,2019-01-18,4,47
Melbourne Central,2019-01-17T18:00:00Z,2019-01-18,5,52
Melbourne Central,2019-01-17T19:00:00Z,2019-01-18,6,129
Melbourne Central,2019-01-17T20:00:00Z,2019-01-18,7,205
Melbourne Central,2019-01-17T21:00:00Z,2019-01-18,8,474
Melbourne Central,2019-01-17T22:00:00Z,2019-01-18,9,476
Melbourne Central,2019-01-17T23:00:00Z,2019-01-18,10,555
Melbourne Central,2019-01-18T00:00:00Z,2019-01-18,11,671
Melbourne Central,2019-01-18T01:00:00Z,2019-01-18,12,1243
Melbourne Central,2019-01-18T02:00:00Z,2019-01-18,13,1256
Melbourne Central,2019-01-18T03:00:00Z,2019-01-18,14,1217
Melbourne Central,2019-01-18T04:00:00Z,2019-01-18,15,1262
Melbourne Central,2019-01-18T05:00:00Z,2019-01-18,16,1349
Melbourne Central,2019-01-18T06:00:00Z,2019-01-18,17,1682
Melbourne Central,2019-01-18T07:00:00Z,2019-01-18,18,1576
Melbourne Central,2019-01-18T08:00:00Z,2019-01-18,19,1493
Melbourne Central,2019-01-18T09:00:00Z,2019-01-18,20,1311
Melbourne Central,2019-01-18T10:00:00Z,2019-01-18,21,1439
Melbourne Central,2019-01-18T11:00:00Z,2019-01-18,22,1141
Melbourne Central,2019-01-18T12:00:00Z,2019-01-18,23,1044
Melbourne Central,2019-01-18T13:00:00Z,2019-01-19,0,501
Melbourne Central,2019-01-18T14:00:00Z,2019-01-19,1,372
Melbourne Central,2019-01-18T15:00:00Z,2019-01-19,2,264
Melbourne Central,2019-01-18T16:00:00Z,2019-01-19,3,243
Melbourne Central,2019-01-18T17:00:00Z,2019-01-19,4,89
Melbourne Central,2019-01-18T18:00:00Z,2019-01-19,5,50
Melbourne Central,2019-01-18T19:00:00Z,2019-01-19,6,81
Melbourne Central,2019-01-18T20:00:00Z,2019-01-19,7,155
Melbourne Central,2019-01-18T21:00:00Z,2019-01-19,8,233
Melbourne Central,2019-01-18T22:00:00Z,2019-01-19,9,405
Melbourne Central,2019-01-18T23:00:00Z,2019-01-19,10,631
Melbourne Central,2019-01-19T00:00:00Z,2019-01-19,11,885
Melbourne Central,2019-01-19T01:00:00Z,2019-01-19,12,1221
Melbourne Central,2019-01-19T02:00:00Z,2019-01-19,13,1468
Melbourne Central,2019-01-19T03:00:00Z,2019-01-19,14,1471
Melbourne Central,2019-01-19T04:00:00Z,2019-01-19,15,1495
Melbourne Central,2019-01-19T05:00:00Z,2019-01-19,16,1517
Melbourne Central,2019-01-19T06:00:00Z,2019-01-19,17,1419
Melbourne Central,2019-01-19T07:00:00Z,2019-01-19,18,1505
Melbourne Central,2019-01-19T08:00:00Z,2019-01-19,19,1605
Melbourne Central,2019-01-19T09:00:00Z,2019-01-19,20,1551
Melbourne Central,2019-01-19T10:00:00Z,2019-01-19,21,1342
Melbourne Central,2019-01-19T11:00:00Z,2019-01-19,22,1165
Melbourne Central,2019-01-19T12:00:00Z,2019-01-19,23,821
Melbourne Central,2019-01-19T13:00:00Z,2019-01-20,0,597
Melbourne Central,2019-01-19T14:00:00Z,2019-01-20,1,411
Melbourne Central,2019-01-19T15:00:00Z,2019-01-20,2,219
Melbourne Central,2019-01-19T16:00:00Z,2019-01-20,3,190
Melbourne Central,2019-01-19T17:00:00Z,2019-01-20,4,64
Melbourne Central,2019-01-19T18:00:00Z,2019-01-20,5,66
Melbourne Central,2019-01-19T19:00:00Z,2019-01-20,6,74
Melbourne Central,2019-01-19T20:00:00Z,2019-01-20,7,121
Melbourne Central,2019-01-19T21:00:00Z,2019-01-20,8,160
Melbourne Central,2019-01-19T22:00:00Z,2019-01-20,9,362
Melbourne Central,2019-01-19T23:00:00Z,2019-01-20,10,581
Melbourne Central,2019-01-20T00:00:00Z,2019-01-20,11,756
Melbourne Central,2019-01-20T01:00:00Z,2019-01-20,12,1137
Melbourne Central,2019-01-20T02:00:00Z,2019-01-20,13,1279
Melbourne Central,2019-01-20T03:00:00Z,2019-01-20,14,1353
Melbourne Central,2019-01-20T04:00:00Z,2019-01-20,15,1413
Melbourne Central,2019-01-20T05:00:00Z,2019-01-20,16,1295
Melbourne Central,2019-01-20T06:00:00Z,2019-01-20,17,1331
Melbourne Central,2019-01-20T07:00:00Z,2019-01-20,18,1315
Melbourne Central,2019-01-20T08:00:00Z,2019-01-20,19,1290
Melbourne Central,2019-01-20T09:00:00Z,2019-01-20,20,1064
Melbourne Central,2019-01-20T10:00:00Z,2019-01-20,21,916
Melbourne Central,2019-01-20T11:00:00Z,2019-01-20,22,725
Melbourne Central,2019-01-20T12:00:00Z,2019-01-20,23,443
Melbourne Central,2019-01-20T13:00:00Z,2019-01-21,0,165
Melbourne Central,2019-01-20T14:00:00Z,2019-01-21,1,102
Melbourne Central,2019-01-20T15:00:00Z,2019-01-21,2,52
Melbourne Central,2019-01-20T16:00:00Z,2019-01-21,3,28
Melbourne Central,2019-01-20T17:00:00Z,2019-01-21,4,40
Melbourne Central,2019-01-20T18:00:00Z,2019-01-21,5,65
Melbourne Central,2019-01-20T19:00:00Z,2019-01-21,6,112
Melbourne Central,2019-01-20T20:00:00Z,2019-01-21,7,230
Melbourne Central,2019-01-20T21:00:00Z,2019-01-21,8,481
Melbourne Central,2019-01-20T22:00:00Z,2019-01-21,9,450
Melbourne Central,2019-01-20T23:00:00Z,2019-01-21,10,625
Melbourne Central,2019-01-21T00:00:00Z,2019-01-21,11,850
Melbourne Central,2019-01-21T01:00:00Z,2019-01-21,12,1373
Melbourne Central,2019-01-21T02:00:00Z,2019-01-21,13,1497
Melbourne Central,2019-01-21T03:00:00Z,2019-01-21,14,1378
Melbourne Central,2019-01-21T04:00:00Z,2019-01-21,15,1394
Melbourne Central,2019-01-21T05:00:00Z,2019-01-21,16,1241
Melbourne Central,2019-01-21T06:00:00Z,2019-01-21,17,1430
Melbourne Central,2019-01-21T07:00:00Z,2019-01-21,18,1383
Melbourne Central,2019-01-21T08:00:00Z,2019-01-21,19,1236
Melbourne Central,2019-01-21T09:00:00Z,2019-01-21,20,1086
Melbourne Central,2019-01-21T10:00:00Z,2019-01-21,21,780
Melbourne Central,2019-01-21T11:00:00Z,2019-01-21,22,484
Melbourne Central,2019-01-21T12:00:00Z,2019-01-21,23,284
Melbourne Central,2019-01-21T13:00:00Z,2019-01-22,0,163
Melbourne Central,2019-01-21T14:00:00Z,2019-01-22,1,143
Melbourne Central,2019-01-21T15:00:00Z,2019-01-22,2,48
Melbourne Central,2019-01-21T16:00:00Z,2019-01-22,3,18
Melbourne Central,2019-01-21T17:00:00Z,2019-01-22,4,17
Melbourne Central,2019-01-21T18:00:00Z,2019-01-22,5,44
Melbourne Central,2019-01-21T19:00:00Z,2019-01-22,6,112
Melbourne Central,2019-01-21T20:00:00Z,2019-01-22,7,220
Melbourne Central,2019-01-21T21:00:00Z,2019-01-22,8,496
Melbourne Central,2019-01-21T22:00:00Z,2019-01-22,9,473
Melbourne Central,2019-01-21T23:00:00Z,2019-01-22,10,616
Melbourne Central,2019-01-22T00:00:00Z,2019-01-22,11,842
Melbourne Central,2019-01-22T01:00:00Z,2019-01-22,12,1324
Melbourne Central,2019-01-22T02:00:00Z,2019-01-22,13,1380
Melbourne Central,2019-01-22T03:00:00Z,2019-01-22,14,1125
Melbourne Central,2019-01-22T04:00:00Z,2019-01-22,15,1229
Melbourne Central,2019-01-22T05:00:00Z,2019-01-22,16,1273
Melbourne Central,2019-01-22T06:00:00Z,2019-01-22,17,1606
Melbourne Central,2019-01-22T07:00:00Z,2019-01-22,18,1422
Melbourne Central,2019-01-22T08:00:00Z,2019-01-22,19,1378
Melbourne Central,2019-01-22T09:00:00Z,2019-01-22,20,1048
Melbourne Central,2019-01-22T10:00:00Z,2019-01-22,21,944
Melbourne Central,2019-01-22T11:00:00Z,2019-01-22,22,624
Melbourne Central,2019-01-22T12:00:00Z,2019-01-22,23,371
Melbourne Central,2019-01-22T13:00:00Z,2019-01-23,0,198
Melbourne Central,2019-01-22T14:00:00Z,2019-01-23,1,94
Melbourne Central,2019-01-22T15:00:00Z,2019-01-23,2,40
Melbourne Central,2019-01-22T16:00:00Z,2019-01-23,3,28
Melbourne Central,2019-01-22T17:00:00Z,2019-01-23,4,17
Melbourne Central,2019-01-22T18:00:00Z,2019-01-23,5,55
Melbourne Central,2019-01-22T19:00:00Z,2019-01-23,6,129
Melbourne Central,2019-01-22T20:00:00Z,2019-01-23,7,253
Melbourne Central,2019-01-22T21:00:00Z,2019-01-23,8,532
Melbourne Central,2019-01-22T22:00:00Z,2019-01-23,9,448
Melbourne Central,2019-01-22T23:00:00Z,2019-01-23,10,643
Melbourne Central,2019-01-23T00:00:00Z,2019-01-23,11,953
Melbourne Central,2019-01-23T01:00:00Z,2019-01-23,12,1489
Melbourne Central,2019-01-23T02:00:00Z,2019-01-23,13,1711
Melbourne Central,2019-01-23T03:00:00Z,2019-01-23,14,1334
Melbourne Central,2019-01-23T04:00:00Z,2019-01-23,15,1364
Melbourne Central,2019-01-23T05:00:00Z,2019-01-23,16,1388
Melbourne Central,2019-01-23T06:00:00Z,2019-01-23,17,1567
Melbourne Central,2019-01-23T07:00:00Z,2019-01-23,18,1517
Melbourne Central,2019-01-23T08:00:00Z,2019-01-23,19,1361
Melbourne Central,2019-01-23T09:00:00Z,2019-01-23,20,1225
Melbourne Central,2019-01-23T10:00:00Z,2019-01-23,21,1010
Melbourne Central,2019-01-23T11:00:00Z,2019-01-23,22,639
Melbourne Central,2019-01-23T12:00:00Z,2019-01-23,23,357
Melbourne Central,2019-01-23T13:00:00Z,2019-01-24,0,215
Melbourne Central,2019-01-23T14:00:00Z,2019-01-24,1,108
Melbourne Central,2019-01-23T15:00:00Z,2019-01-24,2,53
Melbourne Central,2019-01-23T16:00:00Z,2019-01-24,3,36
Melbourne Central,2019-01-23T17:00:00Z,2019-01-24,4,29
Melbourne Central,2019-01-23T18:00:00Z,2019-01-24,5,42
Melbourne Central,2019-01-23T19:00:00Z,2019-01-24,6,132
Melbourne Central,2019-01-23T20:00:00Z,2019-01-24,7,233
Melbourne Central,2019-01-23T21:00:00Z,2019-01-24,8,528
Melbourne Central,2019-01-23T22:00:00Z,2019-01-24,9,445
Melbourne Central,2019-01-23T23:00:00Z,2019-01-24,10,613
Melbourne Central,2019-01-24T00:00:00Z,2019-01-24,11,781
Melbourne Central,2019-01-24T01:00:00Z,2019-01-24,12,1153
Melbourne Central,2019-01-24T02:00:00Z,2019-01-24,13,1158
Melbourne Central,2019-01-24T03:00:00Z,2019-01-24,14,1019
Melbourne Central,2019-01-24T04:00:00Z,2019-01-24,15,1038
Melbourne Central,2019-01-24T05:00:00Z,2019-01-24,16,992
Melbourne Central,2019-01-24T06:00:00Z,2019-01-24,17,1319
Melbourne Central,2019-01-24T07:00:00Z,2019-01-24,18,1276
Melbourne Central,2019-01-24T08:00:00Z,2019-01-24,19,1081
Melbourne Central,2019-01-24T09:00:00Z,2019-01-24,20,1064
Melbourne Central,2019-01-24T10:00:00Z,2019-01-24,21,1101
Melbourne Central,2019-01-24T11:00:00Z,2019-01-24,22,837
Melbourne Central,2019-01-24T12:00:00Z,2019-01-24,23,459
Melbourne Central,2019-01-24T13:00:00Z,2019-01-25,0,195
Melbourne Central,2019-01-24T14:00:00Z,2019-01-25,1,136
Melbourne Central,2019-01-24T15:00:00Z,2019-01-25,2,63
Melbourne Central,2019-01-24T16:00:00Z,2019-01-25,3,70
Melbourne Central,2019-01-24T17:00:00Z,2019-01-25,4,43
Melbourne Central,2019-01-24T18:00:00Z,2019-01-25,5,59
Melbourne Central,2019-01-24T19:00:00Z,2019-01-25,6,125
Melbourne Central,2019-01-24T20:00:00Z,2019-01-25,7,206
Melbourne Central,2019-01-24T21:00:00Z,2019-01-25,8,450
Melbourne Central,2019-01-24T22:00:00Z,2019-01-25,9,376
Melbourne Central,2019-01-24T23:00:00Z,2019-01-25,10,399
Melbourne Central,2019-01-25T00:00:00Z,2019-01-25,11,494
Melbourne Central,2019-01-25T01:00:00Z,2019-01-25,12,683
Melbourne Central,2019-01-25T02:00:00Z,2019-01-25,13,721
Melbourne Central,2019-01-25T03:00:00Z,2019-01-25,14,624
Melbourne Central,2019-01-25T04:00:00Z,2019-01-25,15,657
Melbourne Central,2019-01-25T05:00:00Z,2019-01-25,16,670
Melbourne Central,2019-01-25T06:00:00Z,2019-01-25,17,1202
Melbourne Central,2019-01-25T07:00:00Z,2019-01-25,18,1437
Melbourne Central,2019-01-25T08:00:00Z,2019-01-25,19,1336
Melbourne Central,2019-01-25T09:00:00Z,2019-01-25,20,1156
Melbourne Central,2019-01-25T10:00:00Z,2019-01-25,21,1298
Melbourne Central,2019-01-25T11:00:00Z,2019-01-25,22,1045
Melbourne Central,2019-01-25T12:00:00Z,2019-01-25,23,856
Melbourne Central,2019-01-25T13:00:00Z,2019-01-26,0,541
Melbourne Central,2019-01-25T14:00:00Z,2019-01-26,1,299
Melbourne Central,2019-01-25T15:00:00Z,2019-01-26,2,166
Melbourne Central,2019-01-25T16:00:00Z,2019-01-26,3,199
Melbourne Central,2019-01-25T17:00:00Z,2019-01-26,4,74
Melbourne Central,2019-01-25T18:00:00Z,2019-01-26,5,66
Melbourne Central,2019-01-25T19:00:00Z,2019-01-26,6,57
Melbourne Central,2019-01-25T20:00:00Z,2019-01-26,7,103
Melbourne Central,2019-01-25T21:00:00Z,2019-01-26,8,251
Melbourne Central,2019-01-25T22:00:00Z,2019-01-26,9,562
Melbourne Central,2019-01-25T23:00:00Z,2019-01-26,10,1005
Melbourne Central,2019-01-26T00:00:00Z,2019-01-26,11,1438
Melbourne Central,2019-01-26T01:00:00Z,2019-01-26,12,1601
Melbourne Central,2019-01-26T02:00:00Z,2019-01-26,13,1873
Melbourne Central,2019-01-26T03:00:00Z,2019-01-26,14,1601
Melbourne Central,2019-01-26T04:00:00Z,2019-01-26,15,1583
Melbourne Central,2019-01-26T05:00:00Z,2019-01-26,16,1531
Melbourne Central,2019-01-26T06:00:00Z,2019-01-26,17,1430
Melbourne Central,2019-01-26T07:00:00Z,2019-01-26,18,1449
Melbourne Central,2019-01-26T08:00:00Z,2019-01-26,19,1606
Melbourne Central,2019-01-26T09:00:00Z,2019-01-26,20,1251
Melbourne Central,2019-01-26T10:00:00Z,2019-01-26,21,1150
Melbourne Central,2019-01-26T11:00:00Z,2019-01-26,22,1039
Melbourne Central,2019-01-26T12:00:00Z,2019-01-26,23,894
Melbourne Central,2019-01-26T13:00:00Z,2019-01-27,0,571
Melbourne Central,2019-01-26T14:00:00Z,2019-01-27,1,416
Melbourne Central,2019-01-26T15:00:00Z,2019-01-27,2,215
Melbourne Central,2019-01-26T16:00:00Z,2019-01-27,3,212
Melbourne Central,2019-01-26T17:00:00Z,2019-01-27,4,71
Melbourne Central,2019-01-26T18:00:00Z,2019-01-27,5,75
Melbourne Central,2019-01-26T19:00:00Z,2019-01-27,6,42
Melbourne Central,2019-01-26T20:00:00Z,2019-01-27,7,100
Melbourne Central,2019-01-26T21:00:00Z,2019-01-27,8,181
Melbourne Central,2019-01-26T22:00:00Z,2019-01-27,9,324
Melbourne Central,2019-01-26T23:00:00Z,2019-01-27,10,520
Melbourne Central,2019-01-27T00:00:00Z,2019-01-27,11,763
Melbourne Central,2019-01-27T01:00:00Z,2019-01-27,12,1232
Melbourne Central,2019-01-27T02:00:00Z,2019-01-27,13,1301
Melbourne Central,2019-01-27T03:00:00Z,2019-01-27,14,1447
Melbourne Central,2019-01-27T04:00:00Z,2019-01-27,15,1477
Melbourne Central,2019-01-27T05:00:00Z,2019-01-27,16,1380
Melbourne Central,2019-01-27T06:00:00Z,2019-01-27,17,1366
Melbourne Central,2019-01-27T07:00:00Z,2019-01-27,18,1318
Melbourne Central,2019-01-27T08:00:00Z,2019-01-27,19,1312
Melbourne Central,2019-01-27T09:00:00Z,2019-01-27,20,1132
Melbourne Central,2019-01-27T10:00:00Z,2019-01-27,21,945
Melbourne Central,2019-01-27T11:00:00Z,2019-01-27,22,959
Melbourne Central,2019-01-27T12:00:00Z,2019-01-27,23,647
Melbourne Central,2019-01-27T13:00:00Z,2019-01-28,0,347
Melbourne Central,2019-01-27T14:00:00Z,2019-01-28,1,219
Melbourne Central,2019-01-27T15:00:00Z,2019-01-28,2,147
Melbourne Central,2019-01-27T16:00:00Z,2019-01-28,3,96
Melbourne Central,2019-01-27T17:00:00Z,2019-01-28,4,72
Melbourne Central,2019-01-27T18:00:00Z,2019-01-28,5,67
Melbourne Central,2019-01-27T19:00:00Z,2019-01-28,6,52
Melbourne Central,2019-01-27T20:00:00Z,2019-01-28,7,105
Melbourne Central,2019-01-27T21:00:00Z,2019-01-28,8,159
Melbourne Central,2019-01-27T22:00:00Z,2019-01-28,9,290
Melbourne Central,2019-01-27T23:00:00Z,2019-01-28,10,513
Melbourne Central,2019-01-28T00:00:00Z,2019-01-28,11,775
Melbourne Central,2019-01-28T01:00:00Z,2019-01-28,12,1024
Melbourne Central,2019-01-28T02:00:00Z,2019-01-28,13,1176
Melbourne Central,2019-01-28T03:00:00Z,2019-01-28,14,1425
Melbourne Central,2019-01-28T04:00:00Z,2019-01-28,15,1434
Melbourne Central,2019-01-28T05:00:00Z,2019-01-28,16,1227
Melbourne Central,2019-01-28T06:00:00Z,2019-01-28,17,1282
Melbourne Central,2019-01-28T07:00:00Z,2019-01-28,18,1482
Melbourne Central,2019-01-28T08:00:00Z,2019-01-28,19,1286
Melbourne Central,2019-01-28T09:00:00Z,2019-01-28,20,1087
Melbourne Central,2019-01-28T10:00:00Z,2019-01-28,21,941
Melbourne Central,2019-01-28T11:00:00Z,2019-01-28,22,560
Melbourne Central,2019-01-28T12:00:00Z,2019-01-28,23,304
Melbourne Central,2019-01-28T13:00:00Z,2019-01-29,0,151
Melbourne Central,2019-01-28T14:00:00Z,2019-01-29,1,52
Melbourne Central,2019-01-28T15:00:00Z,2019-01-29,2,23
Melbourne Central,2019-01-28T16:00:00Z,2019-01-29,3,30
Melbourne Central,2019-01-28T17:00:00Z,2019-01-29,4,20
Melbourne Central,2019-01-28T18:00:00Z,2019-01-29,5,48
Melbourne Central,2019-01-28T19:00:00Z,2019-01-29,6,96
Melbourne Central,2019-01-28T20:00:00Z,2019-01-29,7,260
Melbourne Central,2019-01-28T21:00:00Z,2019-01-29,8,509
Melbourne Central,2019-01-28T22:00:00Z,2019-01-29,9,460
Melbourne Central,2019-01-28T23:00:00Z,2019-01-29,10,640
Melbourne Central,2019-01-29T00:00:00Z,2019-01-29,11,747
Melbourne Central,2019-01-29T01:00:00Z,2019-01-29,12,1199
Melbourne Central,2019-01-29T02:00:00Z,2019-01-29,13,1273
Melbourne Central,2019-01-29T03:00:00Z,2019-01-29,14,1169
Melbourne Central,2019-01-29T04:00:00Z,2019-01-29,15,1171
Melbourne Central,2019-01-29T05:00:00Z,2019-01-29,16,1279
Melbourne Central,2019-01-29T06:00:00Z,2019-01-29,17,1493
Melbourne Central,2019-01-29T07:00:00Z,2019-01-29,18,1244
Melbourne Central,2019-01-29T08:00:00Z,2019-01-29,19,1222
Melbourne Central,2019-01-29T09:00:00Z,2019-01-29,20,1095
Melbourne Central,2019-01-29T10:00:00Z,2019-01-29,21,847
Melbourne Central,2019-01-29T11:00:00Z,2019-01-29,22,621
Melbourne Central,2019-01-29T12:00:00Z,2019-01-29,23,339
Melbourne Central,2019-01-29T13:00:00Z,2019-01-30,0,128
Melbourne Central,2019-01-29T14:00:00Z,2019-01-30,1,81
Melbourne Central,2019-01-29T15:00:00Z,2019-01-30,2,36
Melbourne Central,2019-01-29T16:00:00Z,2019-01-30,3,16
Melbourne Central,2019-01-29T17:00:00Z,2019-01-30,4,20
Melbourne Central,2019-01-29T18:00:00Z,2019-01-30,5,39
Melbourne Central,2019-01-29T19:00:00Z,2019-01-30,6,117
Melbourne Central,2019-01-29T20:00:00Z,2019-01-30,7,217
Melbourne Central,2019-01-29T21:00:00Z,2019-01-30,8,459
Melbourne Central,2019-01-29T22:00:00Z,2019-01-30,9,490
Melbourne Central,2019-01-29T23:00:00Z,2019-01-30,10,605
Melbourne Central,2019-01-30T00:00:00Z,2019-01-30,11,659
Melbourne Central,2019-01-30T01:00:00Z,2019-01-30,12,995
Melbourne Central,2019-01-30T02:00:00Z,2019-01-30,13,1145
Melbourne Central,2019-01-30T03:00:00Z,2019-01-30,14,1003
Melbourne Central,2019-01-30T04:00:00Z,2019-01-30,15,1053
Melbourne Central,2019-01-30T05:00:00Z,2019-01-30,16,1121
Melbourne Central,2019-01-30T06:00:00Z,2019-01-30,17,805
Melbourne Central,2019-01-30T07:00:00Z,2019-01-30,18,1076
Melbourne Central,2019-01-30T08:00:00Z,2019-01-30,19,1040
Melbourne Central,2019-01-30T09:00:00Z,2019-01-30,20,1030
Melbourne Central,2019-01-30T10:00:00Z,2019-01-30,21,581
Melbourne Central,2019-01-30T11:00:00Z,2019-01-30,22,394
Melbourne Central,2019-01-30T12:00:00Z,2019-01-30,23,310
Melbourne Central,2019-01-30T13:00:00Z,2019-01-31,0,168
Melbourne Central,2019-01-30T14:00:00Z,2019-01-31,1,77
Melbourne Central,2019-01-30T15:00:00Z,2019-01-31,2,26
Melbourne Central,2019-01-30T16:00:00Z,2019-01-31,3,20
Melbourne Central,2019-01-30T17:00:00Z,2019-01-31,4,22
Melbourne Central,2019-01-30T18:00:00Z,2019-01-31,5,48
Melbourne Central,2019-01-30T19:00:00Z,2019-01-31,6,105
Melbourne Central,2019-01-30T20:00:00Z,2019-01-31,7,224
Melbourne Central,2019-01-30T21:00:00Z,2019-01-31,8,413
Melbourne Central,2019-01-30T22:00:00Z,2019-01-31,9,494
Melbourne Central,2019-01-30T23:00:00Z,2019-01-31,10,664
Melbourne Central,2019-01-31T00:00:00Z,2019-01-31,11,726
Melbourne Central,2019-01-31T01:00:00Z,2019-01-31,12,1216
Melbourne Central,2019-01-31T02:00:00Z,2019-01-31,13,1377
Melbourne Central,2019-01-31T03:00:00Z,2019-01-31,14,1156
Melbourne Central,2019-01-31T04:00:00Z,2019-01-31,15,1353
Melbourne Central,2019-01-31T05:00:00Z,2019-01-31,16,1208
Melbourne Central,2019-01-31T06:00:00Z,2019-01-31,17,1568
Melbourne Central,2019-01-31T07:00:00Z,2019-01-31,18,1478
Melbourne Central,2019-01-31T08:00:00Z,2019-01-31,19,1082
Melbourne Central,2019-01-31T09:00:00Z,2019-01-31,20,957
Melbourne Central,2019-01-31T10:00:00Z,2019-01-31,21,927
Melbourne Central,2019-01-31T11:00:00Z,2019-01-31,22,583
Melbourne Central,2019-01-31T12:00:00Z,2019-01-31,23,333
Melbourne Central,2019-01-31T13:00:00Z,2019-02-01,0,NA
Melbourne Central,2019-01-31T14:00:00Z,2019-02-01,1,NA
Melbourne Central,2019-01-31T15:00:00Z,2019-02-01,2,NA
Melbourne Central,2019-01-31T16:00:00Z,2019-02-01,3,NA
Melbourne Central,2019-01-31T17:00:00Z,2019-02-01,4,NA
Melbourne Central,2019-01-31T18:00:00Z,2019-02-01,5,NA
Melbourne Central,2019-01-31T19:00:00Z,2019-02-01,6,NA
Melbourne Central,2019-01-31T20:00:00Z,2019-02-01,7,NA
Melbourne Central,2019-01-31T21:00:00Z,2019-02-01,8,NA
Melbourne Central,2019-01-31T22:00:00Z,2019-02-01,9,NA
Melbourne Central,2019-01-31T23:00:00Z,2019-02-01,10,NA
Melbourne Central,2019-02-01T00:00:00Z,2019-02-01,11,NA
Melbourne Central,2019-02-01T01:00:00Z,2019-02-01,12,NA
Melbourne Central,2019-02-01T02:00:00Z,2019-02-01,13,NA
Melbourne Central,2019-02-01T03:00:00Z,2019-02-01,14,NA
Melbourne Central,2019-02-01T04:00:00Z,2019-02-01,15,NA
Melbourne Central,2019-02-01T05:00:00Z,2019-02-01,16,NA
Melbourne Central,2019-02-01T06:00:00Z,2019-02-01,17,NA
Melbourne Central,2019-02-01T07:00:00Z,2019-02-01,18,NA
Melbourne Central,2019-02-01T08:00:00Z,2019-02-01,19,NA
Melbourne Central,2019-02-01T09:00:00Z,2019-02-01,20,NA
Melbourne Central,2019-02-01T10:00:00Z,2019-02-01,21,NA
Melbourne Central,2019-02-01T11:00:00Z,2019-02-01,22,NA
Melbourne Central,2019-02-01T12:00:00Z,2019-02-01,23,NA
Melbourne Central,2019-02-01T13:00:00Z,2019-02-02,0,NA
Melbourne Central,2019-02-01T14:00:00Z,2019-02-02,1,NA
Melbourne Central,2019-02-01T15:00:00Z,2019-02-02,2,NA
Melbourne Central,2019-02-01T16:00:00Z,2019-02-02,3,NA
Melbourne Central,2019-02-01T17:00:00Z,2019-02-02,4,NA
Melbourne Central,2019-02-01T18:00:00Z,2019-02-02,5,NA
Melbourne Central,2019-02-01T19:00:00Z,2019-02-02,6,NA
Melbourne Central,2019-02-01T20:00:00Z,2019-02-02,7,NA
Melbourne Central,2019-02-01T21:00:00Z,2019-02-02,8,NA
Melbourne Central,2019-02-01T22:00:00Z,2019-02-02,9,NA
Melbourne Central,2019-02-01T23:00:00Z,2019-02-02,10,NA
Melbourne Central,2019-02-02T00:00:00Z,2019-02-02,11,NA
Melbourne Central,2019-02-02T01:00:00Z,2019-02-02,12,NA
Melbourne Central,2019-02-02T02:00:00Z,2019-02-02,13,NA
Melbourne Central,2019-02-02T03:00:00Z,2019-02-02,14,NA
Melbourne Central,2019-02-02T04:00:00Z,2019-02-02,15,NA
Melbourne Central,2019-02-02T05:00:00Z,2019-02-02,16,NA
Melbourne Central,2019-02-02T06:00:00Z,2019-02-02,17,NA
Melbourne Central,2019-02-02T07:00:00Z,2019-02-02,18,NA
Melbourne Central,2019-02-02T08:00:00Z,2019-02-02,19,NA
Melbourne Central,2019-02-02T09:00:00Z,2019-02-02,20,NA
Melbourne Central,2019-02-02T10:00:00Z,2019-02-02,21,NA
Melbourne Central,2019-02-02T11:00:00Z,2019-02-02,22,NA
Melbourne Central,2019-02-02T12:00:00Z,2019-02-02,23,NA
Melbourne Central,2019-02-02T13:00:00Z,2019-02-03,0,NA
Melbourne Central,2019-02-02T14:00:00Z,2019-02-03,1,NA
Melbourne Central,2019-02-02T15:00:00Z,2019-02-03,2,NA
Melbourne Central,2019-02-02T16:00:00Z,2019-02-03,3,NA
Melbourne Central,2019-02-02T17:00:00Z,2019-02-03,4,NA
